9.159421758619484557e+27
2.457075164733608943e+26
9.868053854644782680e+24
1.880153610750363490e+24
1.049283556018539758e+24
1.021154159540803801e+24
7.975192346954892669e+23
2.890456773345476839e+23
2.389948377134803358e+23
4.422473890268827982e+22
2.164595238130224726e+22
1.777185409590434464e+22
1.405674365369962830e+22
1.271898379138486816e+22
1.088244271261796008e+22
1.080048094859192435e+22
9.914145970930204017e+21
9.498967767576381227e+21
8.584599036277117944e+21
6.999914271589569397e+21
6.250110822629878268e+21
5.711010719237916328e+21
4.699820075215016690e+21
3.749611207619074064e+21
3.653927399103572476e+21
3.299939342660034626e+21
3.200255656200741323e+21
2.673669651921513742e+21
2.482368807120185852e+21
1.899433599456581255e+21
1.612474610401205551e+21
1.379437637620597522e+21
1.257349286220050203e+21
1.085616281669505122e+21
1.028891370583318856e+21
7.154884655202876785e+20
6.677545999717281300e+20
6.362860826778856325e+20
5.089646739564325765e+20
4.317750710731654431e+20
3.664536957074267177e+20
3.334789073632852705e+20
2.860449338880546243e+20
1.233549209360048128e+20
1.033718946553634488e+20
9.303924778847661261e+19
9.118606836498523750e+19
7.535873571499356979e+19
6.188940111747656090e+19
5.448957143316582400e+19
5.384077075266585395e+19
4.170995169724915712e+19
2.778623768625678336e+19
2.602313455055469773e+19
2.157806670671779021e+19
1.561929891798063514e+19
1.417417946527922586e+19
1.353990541646230118e+19
1.225017417591649075e+19
1.037148366231968154e+19
7.616417189713203200e+18
6.807248519190705152e+18
4.648586978874172416e+18
4.123480774011610112e+18
3.007278134035704320e+18
7.266487108254456320e+17
7.196334897708071680e+17
4.887061304609327360e+17
4.328125701046698240e+17
8.871626446200622000e+15
9.139531268729383545e+11
9.139531268729383545e+11
6.249344305783482361e+10
