-5.236466793676630704e-02,-1.461740736015243111e-03,-2.806757952958850613e-04,3.879292790770346236e-03,-4.634342665395822514e-01,5.284738569538877107e-01,-5.603978553562753706e-02,5.466786416272804809e-03,-1.856922000307505973e-03,-8.527222145025350770e-04,1.834940598800201446e-03,-9.231638480103515664e-04,8.014532463086451773e-04,-1.626705294908751761e-04,3.545219242494707427e-04,4.918799582441292257e-05,4.664958746328760376e-05,4.806808998354981997e-04,-3.674470649468369377e-04,-7.902258708345139600e-04,2.764421864740490456e-04,1.629458421556649123e-05,-3.482379565017109453e-04,5.868034239390923940e-05,-4.367097979622357260e-05,4.096249484996484320e-04,-4.008192201341484982e-04,3.635901488439203367e-05,-1.570981743470387516e-04,2.069147927840825677e-04,-6.160819197243199363e-05,1.010156173568534311e-04,7.336902410661878219e-05,-4.672456370064425788e-04,-1.876077709184171107e-04,8.576797687250545038e-04,1.105731291605391298e-03,-1.095833099351139995e-03,-5.921625223204992028e-05,-1.737045294596664062e-04,1.354879068342369059e-04,2.471460413223030097e-04,6.831946439922174951e-05,1.003638948571596598e-04,6.098011385727772745e-05,1.545995033727531361e-05,9.364608604531046167e-05,2.378833520825782876e-05,1.869296690004986741e-04,2.800710330407455841e-05,2.146216045215643958e-05,5.421439497354101178e-06,1.060192881239410664e-05,2.487737876082782231e-05,7.697857642305819446e-06,1.050667367914899950e-05,3.963387961439460901e-06,1.041056322846607218e-05,4.457420560341726893e-06,1.239481098136708822e-05,2.976740449706028876e-05,1.392008408692737488e-05,1.441858589365881616e-05,4.520966642739510914e-06,1.462298237822060956e-06,8.362383218900171217e-06,5.243878908497494669e-06,1.451339812059183864e-06,1.696369827664927785e-05,3.668124228185054449e-07,5.087104417739296558e-01,2.340363329738531924e-11,4.911350999775218606e-01
-1.362993360004406771e-04,2.967312332186056167e-05,1.618064499855948087e-04,-2.468591376700625742e-02,-2.011703822068866554e-02,-1.848578084080254591e-02,-1.243343057210221508e-02,2.333885983458408586e-02,1.549763503978205878e-02,5.473254187135605520e-01,1.624613388275091275e-01,1.387237949788946711e-01,3.880807452822541970e-02,8.614196998584258691e-02,-3.057415521594711999e-02,-4.706959665027227874e-02,4.620091112850006204e-02,1.786107489125440123e-02,3.892923138065674388e-02,3.462206820169431293e-03,-1.728319083744828816e-02,7.103169850419203957e-02,5.414487571974059554e-02,3.434248259337528419e-01,1.496289399991867879e-02,8.445279802678165582e-02,-4.622616641000951154e-02,4.234638134943618550e-03,3.562066019836717789e-03,-1.054360196317596747e-02,1.418231048541105689e-02,-6.958441093616276295e-03,6.223402979730991054e-03,7.115815068519475844e-03,-9.243695374318142144e-03,-1.010972469555555114e-02,-1.592339723306029995e-03,-3.403561790582033692e-03,1.002954990829704653e-03,3.515498831145973373e-03,4.548932857058332613e-03,2.124029363051870456e-04,6.117806484250555392e-04,-9.398978443448485721e-04,-4.898315252038603891e-05,-1.934720718340005767e-03,-7.842108039765339220e-04,1.649955082555869083e-03,2.228227784836511478e-03,-5.500117785753503392e-04,1.076632312987247774e-03,-3.386293785873456768e-04,-1.790293535996633943e-05,9.869664468733431624e-04,7.863944347472970201e-04,-4.248059652016849034e-04,7.200100424188278221e-05,2.398520933478225342e-04,2.197337427609413263e-04,5.903720563966595100e-04,5.548798793304421037e-04,3.867369312972094805e-04,-8.350228916682465516e-05,-1.139277225371171685e-04,-1.964218132255410613e-04,2.853007202417262952e-05,-5.389865268039001778e-05,1.809294644903101015e-05,-3.925466972427927637e-05,-1.230750676040519205e-05,-4.911350999773275716e-01,-2.259510907076406595e-11,5.087104417741246110e-01
-5.236466793676691767e-02,-1.461740736015126885e-03,-2.806757953012035608e-04,3.879292790755374705e-03,-4.634342665393393346e-01,5.284738569536379105e-01,-5.603978553566485443e-02,5.466786416408544319e-03,-1.856922000329994929e-03,-8.527222146926191366e-04,1.834940599017106282e-03,-9.231638481535352084e-04,8.014532469858181218e-04,-1.626705280758932207e-04,3.545219234075738237e-04,4.918799424227706524e-05,4.664958742368169840e-05,4.806808969140158078e-04,-3.674470669117694405e-04,-7.902258709488848209e-04,2.764421854581104103e-04,1.629458964292598757e-05,-3.482379573184087832e-04,5.868034111200478621e-05,-4.367097978909471970e-05,4.096249470534310457e-04,-4.008192225045077782e-04,3.635901512279692411e-05,-1.570981787243119537e-04,2.069147916662387673e-04,-6.160818927303083909e-05,1.010156197092308114e-04,7.336902255358189473e-05,-4.672456322523436630e-04,-1.876077697682433231e-04,8.576797668941342143e-04,1.105731292421615773e-03,-1.095833098754564038e-03,-5.921625100580430698e-05,-1.737045400270379012e-04,1.354879065575223280e-04,2.471460334196426585e-04,6.831945924884170844e-05,1.003639173659898003e-04,6.098009108506726600e-05,1.545994481740031734e-05,9.364607792234560938e-05,2.378835257019440387e-05,1.869296463005894204e-04,2.800709216586791587e-05,2.146217234855312878e-05,5.421442773334404723e-06,1.060190262633339818e-05,2.487732218005974654e-05,7.697920287079746486e-06,1.050685556297665831e-05,3.963280996491865167e-06,1.041066152594432759e-05,4.457519513134090445e-06,1.239529368172426652e-05,2.976737953122485610e-05,1.391992944574272116e-05,1.441871425869756166e-05,4.520977120977596733e-06,1.462191644485754046e-06,8.362415159382084078e-06,5.243805689194261370e-06,1.451277801770231649e-06,1.696411908181254515e-05,3.469065081206224807e-07,-5.087104417742215334e-01,-2.340363329807748847e-11,-4.911350999777144843e-01
-9.970369640715111004e-01,-8.351728607333923707e-03,-1.822879381289443934e-02,5.325972400762740699e-04,5.034648656407862688e-02,-5.419795698418546082e-02,3.992697754431756563e-03,-4.713883698206335071e-03,1.995483641867865868e-03,1.981490895093594544e-05,1.048416439371695858e-05,2.388082460413687783e-04,-5.339056388100542843e-05,-3.130030823666494827e-04,5.492032027479828245e-05,1.845472718590404268e-04,9.487157312069323097e-05,-3.241824795561573246e-04,8.085050805998819103e-05,3.144349977328220799e-04,-9.768883289712110870e-05,-9.084894776393649988e-05,-3.008534420927740110e-05,9.441140162328104726e-05,9.313639677869402138e-06,-2.552372475360207161e-04,-8.478485185612497988e-05,1.223475158170573066e-04,-1.233033079200865454e-04,2.849263314845062420e-05,8.637695487548282972e-05,-1.850280024777817240e-05,-3.195545460146460100e-05,3.225034429460309270e-05,4.437934250635663334e-05,-1.789484172820995618e-04,-1.469500148934359794e-04,1.457969736759497201e-04,3.226916400231877979e-06,2.758392020223684110e-05,2.240762522348669253e-05,-1.809142777351972498e-05,-2.427527624317896008e-05,-1.869913522834707655e-05,1.415312968979878053e-06,1.706641241857203325e-05,-1.596582178475109283e-06,1.067744386117004717e-06,-2.893261518965038887e-06,-1.996889853576189070e-05,1.534380998387488917e-05,8.984281174882425798e-07,-1.056305720677976637e-05,-1.161541736267159917e-06,-1.946244262953495101e-05,-5.912868299148312137e-06,9.880319491120551165e-07,-3.682351600650636364e-06,7.479211549985078747e-06,-1.518457487390956735e-06,-2.528436221805332037e-06,-2.061158581670549242e-06,-9.552583189834202654e-07,-4.506904930128624375e-06,-2.847672415702228702e-06,-4.153459365634535677e-07,-3.299819881095806582e-07,-7.873426022702917111e-09,-1.847972488302207878e-06,-2.120184954862119684e-08,1.454392162258955068e-14,-8.576182741555648651e-23,9.350062483710657207e-15
-1.362993360004408397e-04,2.967312332134132031e-05,1.618064499855076388e-04,-2.468591376700601803e-02,-2.011703822072796743e-02,-1.848578084075580552e-02,-1.243343057210954949e-02,2.333885983458601487e-02,1.549763503978100060e-02,5.473254187135078164e-01,1.624613388274893100e-01,1.387237949788577285e-01,3.880807452821626730e-02,8.614196998580762876e-02,-3.057415521598207814e-02,-4.706959665021934885e-02,4.620091112847272974e-02,1.786107489126356057e-02,3.892923138063655863e-02,3.462206820135870465e-03,-1.728319083740083653e-02,7.103169850399274066e-02,5.414487571971505347e-02,3.434248259334340414e-01,1.496289399979034221e-02,8.445279802665987823e-02,-4.622616640994979542e-02,4.234638135049236321e-03,3.562066019988239379e-03,-1.054360196314080116e-02,1.418231048538516961e-02,-6.958441093514769818e-03,6.223402979780824455e-03,7.115815068456783805e-03,-9.243695374274442725e-03,-1.010972469534228424e-02,-1.592339723142010589e-03,-3.403561790675296329e-03,1.002954990817622087e-03,3.515498831086674453e-03,4.548932856976513513e-03,2.124029366616956508e-04,6.117806485493703771e-04,-9.398978440099827565e-04,-4.898315182732166539e-05,-1.934720718031850790e-03,-7.842108037723394048e-04,1.649955081898310657e-03,2.228227785875088254e-03,-5.500117775398530220e-04,1.076632310828210502e-03,-3.386293789598581361e-04,-1.790293455104814346e-05,9.869664472316533321e-04,7.863944346442769970e-04,-4.248059647528564832e-04,7.200100037116749692e-05,2.398520940214373439e-04,2.197337416322157140e-04,5.903720572526172843e-04,5.548798807219392643e-04,3.867369272152751457e-04,-8.350228265702848082e-05,-1.139277242007896506e-04,-1.964218154512792098e-04,2.853009561205495506e-05,-5.389860254472936653e-05,1.809294572492528130e-05,-3.925471682424765851e-05,-1.230393211975294219e-05,4.911350999779088844e-01,2.259510902774521988e-11,-5.087104417740266893e-01
3.265075740296986893e-04,-6.525741588636016933e-04,-2.755886918382494111e-02,7.975304833283014538e-03,-1.714154828939817854e-02,-1.112116551070058135e-02,3.620415752759997829e-02,1.549077142359071846e-03,-5.001490704215802788e-03,1.050688112679762538e-02,-9.473015610213228466e-02,5.323202104888339475e-02,3.520296360067297174e-03,5.764731803252405584e-02,2.397945494058455890e-02,1.423962048038198910e-02,-3.233709203496963613e-02,-4.508908554961021248e-02,2.866689897639828092e-04,-1.325196715076242537e-01,1.618422997243662842e-01,7.385778789786069838e-03,-1.391134147352887478e-02,1.086252248713437916e-02,-6.632019198642995130e-04,-5.995322894094532763e-03,1.545824603622402912e-02,-1.111676362756749102e-02,-2.484663590967360267e-02,1.248156294543801073e-02,-1.645206769307734835e-04,5.549997723651209358e-02,4.828641766319876488e-02,8.246123511664363304e-02,-9.710570005829483042e-02,-2.972183254009577724e-02,9.179979976972672817e-02,-4.871545906824309435e-02,2.020870812948504999e-02,-2.384741381372667505e-03,8.966104377132312619e-02,-4.625637487936365977e-01,-7.017203307525900213e-02,-1.162742721328082797e-03,3.648894919704864098e-02,4.600841305304849589e-03,1.820192082529538055e-02,1.143679796167970664e-01,1.820479610951940275e-02,1.000112859457936119e-02,-5.028486821347842584e-02,2.587585687315082511e-02,-5.718069826437550442e-03,6.894486393321117880e-03,1.995780188934727015e-02,-8.810292980988222722e-02,3.894770943326728574e-01,6.379496994639796692e-02,-8.169455575102109110e-03,-1.268828913588984295e-02,5.937374667809684758e-03,1.083777969310469958e-03,9.487793692980377516e-03,2.006763110281767695e-02,-5.868117352040708168e-04,-2.587662794596576332e-01,-5.540662809454498516e-01,4.748747860333983953e-03,3.175100644844868758e-01,-1.200458725638824803e-01,1.509100636121196715e-09,2.556953031648648405e-17,9.856521891578127164e-10
-1.503471375001740095e-04,7.333930725093402915e-05,8.988080192027771359e-04,-2.141561051515969427e-02,-1.412188938242375791e-02,-1.340468657908133743e-02,-1.151562029834574119e-02,2.092156355493118847e-02,-7.988258695258571018e-04,1.019114926627269907e-01,-7.086703463768845301e-02,-9.573694030823445833e-02,-9.571470516236270376e-02,-1.280820641110877456e-01,-2.027292897463408780e-02,-5.140599589551859971e-02,-1.376104690962695609e-01,-4.377942505968834830e-02,-3.371676933891075249e-03,1.411043845447345832e-02,-3.068900039807460206e-02,-7.742298959278468614e-04,3.898570282768583362e-02,2.358236148817816243e-03,-1.241024696104525661e-03,-5.200447650651077169e-02,3.888999740062547977e-02,-3.180788505927117926e-02,1.366006913924297864e-02,-1.864533090554319483e-01,-3.453103227549823937e-04,1.670903912179555750e-01,-1.859874185763006338e-01,-4.870380063735902931e-01,5.874581943654555438e-01,7.887189281414268283e-02,3.926316926083452119e-02,7.549020612427383148e-04,-7.132551553121120082e-04,-1.319630977355664148e-01,-1.195098891815718628e-01,-2.141091367475678464e-01,-3.217139462363141633e-02,1.221545169002040973e-03,7.084673497095801686e-02,-5.384800977646786446e-02,3.120719998345220826e-03,1.685002405000842474e-01,-1.447731354541466516e-02,8.542310830292165758e-02,3.914949688428946001e-02,-2.839391176037167064e-01,3.839426542931392849e-02,-1.256989579197970719e-01,1.761561616757922194e-02,-6.204855420455669679e-02,-7.675439747258548488e-03,-4.572532863409123349e-02,6.313993666986106486e-03,2.168629342568854923e-02,-6.431892445461112259e-03,1.614337635585927355e-02,5.012237327695604275e-03,7.688513259891655190e-03,-5.616783108834903088e-03,-1.528367224518683903e-03,-4.127735359217427069e-03,-1.232255220936391170e-03,-2.321659490205844889e-03,-1.605875244921639057e-04,4.283169305341338884e-12,-1.376102181952923797e-18,3.410357960240537230e-12
-1.068364366716935236e-02,1.902350198053422148e-02,6.512546487494125236e-01,-2.341342594552037540e-02,2.144297790096743039e-01,1.428729747468150402e-01,-4.230086388603004899e-01,-1.405045819522232620e-02,8.117082139907971783e-03,2.211696433690519062e-02,-4.349211387281169683e-02,-3.027065369750413237e-03,-6.875926331454366644e-03,-2.979249681726747062e-02,1.697891818916897125e-02,1.354414573332465496e-02,-1.121853310560305683e-02,-4.930396195037916457e-02,3.504199356099631929e-02,-6.236733386428878340e-02,8.035375924052147456e-02,5.384316485041079625e-01,-5.451843239605578401e-02,-1.031058426128674543e-01,-3.915924667160793071e-03,2.886798329870715260e-02,-7.013692096604223509e-04,6.147719748076056236e-03,-5.029941783073549333e-02,1.071631271580066394e-02,1.845467345367605549e-03,7.121535115417527984e-03,-1.229204262224441353e-02,5.106535131638205265e-03,-1.145244108253680101e-02,-6.674047915316384978e-03,1.253150199669987412e-02,-8.832575352581266762e-03,6.769109278967559273e-04,-4.672846831550222374e-03,8.422263499586662983e-03,-1.345371826811923334e-02,-2.111697234788422264e-03,-6.437678087178327554e-03,-2.202468007015867535e-02,-1.235519176784179857e-02,-9.950710105552333998e-03,6.161134576420873241e-03,-1.980897058228843141e-02,-2.087213064475067908e-02,4.064250062178428186e-02,1.983699497592540315e-03,-2.515889090983394749e-03,-6.790589573346814990e-03,1.084124179358181197e-03,8.500401138452563961e-04,-1.790599458509048293e-05,-1.309106667514083489e-03,6.992429103851695782e-04,-2.604079876929318795e-04,4.995126247501678564e-04,-3.750031669667721690e-04,-1.216479207715495106e-03,-6.464047436698410398e-04,-1.127792507656790463e-06,7.949814693593736570e-05,3.169531843488925687e-05,3.124601056234624369e-05,-2.840292389438564145e-05,-1.500904399841866249e-05,3.135824933053754648e-12,4.041046126020619926e-20,2.735026963777024465e-12
9.888012526384261109e-04,-1.837459462261226313e-03,-6.045091766138056821e-02,2.135826526773668046e-03,-1.992910417509824103e-02,-1.319374161632054510e-02,3.901090151826077518e-02,1.058047585670573998e-03,-1.750335889652121502e-03,-1.535423232159216500e-03,8.739700257189286781e-04,1.331045252302182069e-03,-2.312215686683549709e-03,8.028611977305906075e-03,-8.231510694639669612e-04,-2.435765670927026935e-03,-3.996887745998595545e-03,-1.425694566921292816e-03,6.293874939832938553e-04,-2.527118623956591675e-02,2.248630512245541196e-02,4.734999994430965677e-03,2.914562760593387633e-03,-2.083445165800989866e-03,-8.318072541796321488e-04,-8.980339558945166570e-03,1.258915377348342884e-03,1.037879867982941309e-02,1.977322581317779437e-02,-5.644553337952546226e-04,-1.080884823375801405e-03,1.032007676067115548e-02,6.819499205580076967e-04,2.715978524119349452e-03,-2.239666045263585120e-02,-7.791403791966945713e-03,9.182109854819337641e-03,-1.364849270988278268e-02,4.767206790020780960e-03,7.599233382265409807e-03,5.918113358732376289e-02,-7.942292932156255758e-02,9.454927661147471962e-03,-6.983435818948094398e-02,-1.864223610874052584e-01,-1.106978970489550934e-01,-1.043737230268994703e-01,6.593138140169763073e-02,-3.328147959154855173e-01,-4.038901621799845798e-01,7.902723694922679787e-01,2.541555637285505473e-02,-5.930650941268546944e-02,-8.413280084832308603e-02,1.327461985899065951e-02,3.334195049534496164e-02,4.643325401037371077e-03,-3.269807436649374566e-02,2.592178429231340592e-02,1.099644188903066075e-02,1.173248177918204647e-02,-1.299198301606991658e-02,-3.405501701964010891e-02,1.375927658522512875e-03,-6.954196166625607646e-06,1.771327963260168085e-03,1.449086791598944851e-03,-2.266331648196428725e-03,-3.118895309331814938e-03,-2.399293663695699352e-04,2.495811890490529095e-11,-3.694575019675602532e-19,2.052854929850563865e-11
8.152525817950031367e-03,-9.972703221222324332e-01,1.811378178878909548e-02,7.761001157136806616e-04,6.167283081309617859e-03,1.983579610541384014e-03,-1.317395772484251590e-02,3.687517497294248714e-03,-4.926066156394903750e-04,4.217260507088926857e-05,2.145248566594037953e-04,-8.209771745200655779e-04,1.255183499651091328e-03,1.929893524319908904e-04,6.028517465665799574e-02,-3.424890821150048531e-02,3.587008727763680953e-03,8.368092219500078421e-04,-2.316974379573885634e-04,1.325342015413094598e-03,-9.435911180594620806e-04,-2.549174579427376710e-04,-7.325786322955052388e-05,-2.496813064410772359e-06,1.099559610795307514e-03,2.471244961201046753e-07,-1.821576041912548183e-05,2.869844804588334193e-05,-1.229230727709928334e-05,5.138008960734949393e-06,-2.491661846007442969e-05,1.603908344472012790e-05,4.921010041547177992e-05,-2.226325369615415883e-05,-2.400506519849299192e-05,-3.871675190048572135e-05,3.717673541169218276e-04,-1.773692871227666723e-04,-5.834138719605706618e-06,-6.819823126618025123e-05,3.690897673486192871e-05,8.817849877271492429e-05,2.615826203158645421e-05,2.920172868546767235e-06,1.717437419063172228e-05,2.961710541888270713e-06,1.480430905011624371e-05,-1.116634869419996665e-05,1.089247195946595106e-05,1.868978996231919503e-05,-3.984784394556887193e-05,-5.147586246097272350e-06,9.368093287044073703e-06,6.354808742142545766e-06,-9.223017979444181257e-06,3.186739477218292535e-06,6.076316812777378206e-06,-5.057772084707377591e-06,9.251924947692739395e-06,-3.614997090427713036e-07,-3.969746726960577466e-06,-6.413311044985111078e-06,-4.142781282079280201e-07,-1.568744852650311215e-07,1.949532387420331197e-06,9.561863456041460022e-07,2.349508662428375468e-06,-2.053951207566275383e-07,2.332107462754423706e-07,5.595904983083440836e-07,-3.788636071533346694e-15,1.879390298534207988e-22,-5.050207116778432679e-15
